Name,ShopIconFileName,ShopIconExportName,ShopIconAnimScale,ShopIconClipped,UnlockLevel,RepUnlockLevel,ShopOrder,FileName,ExportName,ExportNameMirror,TileWidth,TileHeight,Price,DiamondPrice,DiscountPercentage,Vouchers,VoucherCount,PriceIncrease,DoPriceIncreaseEveryNObject,ShopDescriptionTID,TID,BuySound,AttractsButterflies,BirdsLand,SpawnsBirds,SpawnsFrogs,TapSound,CanBuy,SpinWheelPrize,BuyExp,Theme,TagSpecial,TagNature,TagDeco,TagSanctuary,TagStatue,HideFromLevelUpScreen,SanctuaryAnimal,PerceivedValue,UseCase,Passable
Beachchair1,,,,,0,13,,sc/decos01_generic.sc,beach_chair_01,,1,1,2000,,,,,200,,TID_DECO_BEACHCHAIR1_DESC,TID_DECO_BEACHCHAIR1,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,,,,,
Beachchair2,,,,,0,14,,sc/decos01_generic.sc,beach_chair_02,,1,1,2000,,,,,200,,TID_DECO_BEACHCHAIR2_DESC,TID_DECO_BEACHCHAIR2,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,,,,,
Sandcastle,,,,,0,15,,sc/decos01_generic.sc,sandcastle,,1,1,,,,Voucher4,1,,,TID_DECO_SANDCASTLE_DESC,TID_DECO_SANDCASTLE,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,,,,,
HalloweenGargoyle,,,,,1,0,,sc/decos02_seasonal.sc,halloween_gargoyle,,1,1,,90,,,,,,TID_DECO_HAUNTED_BIRDHOUSE_DESC,TID_DECO_GARGOYLE,Buy,,,,,TapDecorationGeneric,TRUE,,25,Halloween,,,,,TRUE,,,,Seasonal,
HalloweenBirdhouse,,,,,1,0,,sc/decos02_seasonal.sc,halloween_birdhouse,,1,1,,20,,,,,,TID_DECO_HAUNTED_BIRDHOUSE_DESC,TID_DECO_HAUNTED_BIRDHOUSE,Buy,,TRUE,TRUE,,TapDecorationGeneric,TRUE,,25,Halloween,,,TRUE,,,,,,Seasonal,
ChristmasBell,,,,,1,0,,sc/decos02_seasonal.sc,christmas_bell,,2,1,,90,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_DECO_CHRISTMAS_BELL,Buy,,,,,TapDecorationXmas,TRUE,,25,Christmas,,,,,TRUE,,,,Seasonal,
Snowgirl,,,,,1,0,,sc/decos02_seasonal.sc,snowgirl,,1,1,,25,,,,,,TID_DECO_CHRISTMAS_SNOWWOMAN_DESC,TID_DECO_CHRISTMAS_SNOWWOMAN,Buy,,,,,TapDecorationXmas,TRUE,,25,Christmas,,,,,TRUE,,,,Seasonal,
Gramophone,,,,,1,0,,sc/decos02_seasonal.sc,gramophone,,1,1,,90,,,,,,TID_DECO_GENERIC_DESCRIPTION,TID_DECO_NEWYEAR_GRAMOPHONE,Buy,,,,,TapDecorationGeneric,TRUE,,25,NewYear,,,,,TRUE,,,,Seasonal,
GoldenWell,,,,,29,0,,sc/decos01_generic.sc,well_02,,1,1,,59,,,,,,TID_GOLDENWELL_DESCRIPTION,TID_GOLDENWELL,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,TRUE,,,,,5900,,
GoldenOuthouse,,,,,30,0,,sc/decos01_generic.sc,outhouse_02,,1,1,,49,,,,,,TID_GOLDENOUTHOUSE_DESCRIPTION,TID_GOLDENOUTHOUSE,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,TRUE,,,,,,,
GoldenSwingset,,,110,,35,0,,sc/decos01_generic.sc,swing_02,,2,1,,69,,,,,,TID_GOLDENSWINGSET_DESCRIPTION,TID_GOLDENSWINGSET,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,,,6900,,
EasterTree,,,,,1,0,,sc/decos02_seasonal.sc,easter_tree,,1,1,,45,,,,,,TID_DECO_EASTER_DESCRIPTION,TID_EASTERTREE,Buy,,,,,TapDecorationGeneric,TRUE,,25,Easter,,,,,TRUE,,,,Seasonal,
MushroomLog,,,,,26,0,,sc/decos01_generic.sc,mushroom_log,,1,1,5500,,,,,550,,TID_MUSHROOMLOG_DESCRIPTION,TID_MUSHROOMLOG,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,,,,,,,
MossyRock,,,,,24,0,,sc/decos01_generic.sc,mossy_rock,,1,1,3500,,,,,350,,TID_MOSSYROCK_DESCRIPTION,TID_MOSSYROCK,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,,,,,,,
MonumentalRock,,,,,0,10,,sc/decos01_generic.sc,monumental_rock,,2,2,,,,Voucher3,4,,,TID_MONUMENTALROCK_DESCRIPTION,TID_MONUMENTALROCK,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,,,,,,,
,,,,,,,,,,,,,,,,Voucher4,4,,,,,,,,,,,,,,,,,,,,,,,,
FlowerWagon,,,,,32,0,,sc/decos01_generic.sc,flowerwagon,,1,2,,35,,,,,,TID_DECO_GENERIC_DESCRIPTION,TID_FLOWER_WAGON,Buy,TRUE,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,,TRUE,,,,,
TulipShoes,,,,,0,8,,sc/decos01_generic.sc,tulipshoes,,1,1,,20,,,,,,TID_MONUMENTALROCK_DESCRIPTION,TID_TULIP_SHOES,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,,TRUE,,,,,
WhiteCarriage,,,,,44,0,,sc/decos01_generic.sc,white_carriage,,2,2,,130,,,,,,TID_DECO_GENERIC_DESCRIPTION,TID_WHITE_CARRIAGE,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,TRUE,,,,,13000,,
HangingFlowers,,,,,0,9,,sc/decos01_generic.sc,hanging_flower,,1,1,,,,Voucher2,3,,,TID_MONUMENTALROCK_DESCRIPTION,TID_HANGING_FLOWERS,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,,TRUE,,,,,
,,,,,,,,,,,,,,,,Voucher3,4,,,,,,,,,,,,,,,,,,,,,,,,
BirthdayCake,,,,,1,0,,sc/decos02_seasonal.sc,birthday_cake,,2,2,,90,,,,,,TID_DECO_GENERIC_DESCRIPTION,TID_HAYDAY_BIRTHDAYCAKE,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,TRUE,,,,
GoldenTree,,,,,100,0,,sc/decos03_features.sc,lvl100_deco,lvl100_deco_mirrored,2,2,,,,,,,,TID_GOLDENTREE_DESCRIPTION,TID_GOLDENTREE,,,,,,TapDecorationGeneric,,,,,TRUE,TRUE,,,,,,,,
PinkVespa,,,120,,20,0,,sc/decos01_generic.sc,pink_vespa,,1,2,,35,,,,,,TID_DECO_GENERIC_DESCRIPTION,TID_PINKSCOOTER,Buy,,,,,TapDecorationGeneric,TRUE,,25,,TRUE,,,,TRUE,,,,,
GrassFenceS,,,,,20,0,,sc/decos03_features.sc,derby_deco_grassfence_small,,2,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_GRASSFENCES,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,TRUE,,,Derby,
GrassFenceL,,,,,23,0,,sc/decos03_features.sc,derby_deco_grassfence_big,,2,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_GRASSFENCEL,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,TRUE,,,Derby,
CrossFence,,,,,30,0,,sc/decos03_features.sc,derby_deco_grassfence_x,,2,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_CROSSFENCE,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,TRUE,,,Derby,
WhiteFence,,,,,32,0,,sc/decos03_features.sc,derby_deco_whitefence,,2,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_WHITEFENCE,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,TRUE,,,Derby,
HayFence,,,,,17,0,,sc/decos03_features.sc,derby_deco_haybalefence,,2,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_HAYFENCE,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,TRUE,,,Derby,
RockingHorse,,,,,18,0,,sc/decos01_generic.sc,rocking_horse,,1,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_ROCKINGHORSE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,TRUE,,,FP,
LaundryTub,,,,,16,0,,sc/decos01_generic.sc,washing_board,,1,1,2000,,,,,200,1,TID_DECO_GENERIC_DESCRIPTION,TID_WASHINGBUCKET,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,TRUE,,,,,,,
HorseTopiary,,,,,27,0,,sc/decos03_features.sc,derby_horse_topiary,,2,2,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_HORSETOPIARY,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,TRUE,,,Derby,
FlowerTire,,,,,23,0,,sc/decos01_generic.sc,flowertire,,1,1,4000,,,,,400,1,TID_DECO_GENERIC_DESCRIPTION,TID_TRACTORTIREROSES,Buy,TRUE,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,,TRUE,,,,,
OpenGrave,,,,,1,0,,sc/decos02_seasonal.sc,open_grave,,2,2,,90,,,,,,TID_DECO_HAUNTED_BIRDHOUSE_DESC,TID_OPENGRAVE,Buy,,,,,TapDecorationGeneric,TRUE,,25,Halloween,,,,,TRUE,,,,Seasonal,
SpookyPumpkin,,,,,1,0,,sc/decos02_seasonal.sc,pumpkinhouse,,1,1,,25,,,,,,TID_DECO_HAUNTED_BIRDHOUSE_DESC,TID_SPOOKYPUMPKIN,Buy,,,,,TapDecorationGeneric,TRUE,,25,Halloween,,,,,TRUE,,,,Seasonal,
SpookyPlant,,,,,1,0,,sc/decos02_seasonal.sc,flesh_eating_plant,,1,1,,50,,,,,,TID_DECO_HAUNTED_BIRDHOUSE_DESC,TID_SPOOKYPLANT,Buy,,,,,TapDecorationGeneric,TRUE,,25,Halloween,,,,,TRUE,,,,Seasonal,
DerbyTrophy1,,,,,1,0,,sc/decos03_features.sc,derby_league_trophy_deco_01,,1,1,,999,,,,,,TID_DERBYTROPHY_DESC,TID_DERBYTROPHY1,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,,,,Derby,
DerbyTrophy2,,,,,1,0,,sc/decos03_features.sc,derby_league_trophy_deco_02,,1,1,,999,,,,,,TID_DERBYTROPHY_DESC,TID_DERBYTROPHY2,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,,,,Derby,
DerbyTrophy3,,,,,1,0,,sc/decos03_features.sc,derby_league_trophy_deco_03,,1,1,,999,,,,,,TID_DERBYTROPHY_DESC,TID_DERBYTROPHY3,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,,,,Derby,
Tuba,,,,,1,0,,sc/decos01_generic.sc,instrument_tuba,,1,1,,25,,,,,,TID_DECO_GENERIC_DESCRIPTION,TID_DECO_TUBA,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,TRUE,,,,
Guitar,,,,,1,0,,sc/decos01_generic.sc,instrument_guitar,,1,1,,25,,,,,,TID_DECO_GENERIC_DESCRIPTION,TID_DECO_GUITAR,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,TRUE,,,,
Cello,,,,,1,0,,sc/decos01_generic.sc,instrument_cello,,1,1,,25,,,,,,TID_DECO_GENERIC_DESCRIPTION,TID_DECO_CELLO,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,TRUE,,,,
Saxophone,,,,,1,0,,sc/decos01_generic.sc,instrument_sax,,1,1,,25,,,,,,TID_DECO_GENERIC_DESCRIPTION,TID_DECO_SAX,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,TRUE,,,,
Harp,,,,,1,0,,sc/decos01_generic.sc,instrument_harp,,1,1,,25,,,,,,TID_DECO_GENERIC_DESCRIPTION,TID_DECO_HARP,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,TRUE,,,,
Accordion,,,,,1,0,,sc/decos01_generic.sc,instrument_akkordeon,,1,1,,25,,,,,,TID_DECO_GENERIC_DESCRIPTION,TID_DECO_ACCORDION,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,TRUE,,,,
Reindeer1,,,,,1,0,,sc/decos02_seasonal.sc,reindeer01,,1,1,,50,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_CHRISTMAS_DECO_REINDEER1,Buy,,,,,TapDecorationXmas,TRUE,,25,Christmas,,,,,TRUE,,,,Seasonal,
Reindeer2,,,,,1,0,,sc/decos02_seasonal.sc,reindeer02,,1,1,,50,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_CHRISTMAS_DECO_REINDEER2,Buy,,,,,TapDecorationXmas,TRUE,,25,Christmas,,,,,TRUE,,,,Seasonal,
ShinyReindeer,,,,,1,0,,sc/decos02_seasonal.sc,reindeer03,,1,1,,70,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_CHRISTMAS_DECO_REINDEER3,Buy,,,,,TapDecorationXmas,TRUE,,25,Christmas,,,,,TRUE,,,7000,Seasonal,
Sleigh,,,,,1,0,,sc/decos02_seasonal.sc,sleigh01,,2,2,,90,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_CHRISTMAS_DECO_SLEIGH,Buy,,,,,TapDecorationXmas,TRUE,,25,Christmas,,,,,TRUE,,,,Seasonal,
Typewriter,,,,,1,0,,sc/decos02_seasonal.sc,typewriter,,1,1,,90,,,,,,TID_DECO_NEWYEAR_BALLOON_DESC,TID_NEWYEARS_DECO_TYPEWRITER,Buy,,,,,TapDecorationGeneric,TRUE,,25,NewYear,,,,,TRUE,,,9000,Seasonal,
ValentinesBalloons,,,,,1,0,,sc/decos02_seasonal.sc,valentines_day_wagon,,1,1,,90,,,,,,TID_DECO_VALENTINES_CUPID_DESCRIPTION,TID_BALLOONHEARTS,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,,,,,
GardenTorch,,,,,1,0,,sc/decos01_generic.sc,bamboo_torch,,1,1,,8,,,,,,TID_DECO_GENERIC_DESCRIPTION,TID_GARDENTORCH,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,,,,,
LushFern,,,,,1,0,,sc/decos01_generic.sc,fern,,1,1,,10,,,,,,TID_DECO_GENERIC_DESCRIPTION,TID_LUSHFERN,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,,,,,,,
BlueHydrangeas,,,,,1,0,,sc/decos01_generic.sc,hydrangea2,,1,1,,10,,,,,,TID_DECO_GENERIC_DESCRIPTION,TID_HYDRANGEAS,Buy,TRUE,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,,,,,,,
ColorfulHydrangeas,,,,,1,0,,sc/decos01_generic.sc,hydrangea1,,1,1,,10,,,,,,TID_DECO_GENERIC_DESCRIPTION,TID_COLORFULHYDRANGEAS,Buy,TRUE,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,,,,,,,
FrogKingShop,,,,,15,0,,sc/decos01_generic.sc,frog_king,,1,1,1500,,,,,150,1,TID_FROGKING_DESCRIPTION,TID_FROGKING,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,,,,,
TortoiseShop,,,,,13,0,,sc/decos01_generic.sc,tortoise,,1,1,,20,,,,,,TID_TORTOISE_DESCRIPTION,TID_TORTOISE,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,,,,,
GardenBoyStatueShop,,,,,21,0,,sc/decos01_generic.sc,garden_boy_statue,,2,2,,45,,,,,,TID_GARDENBOYSTATUE_DESCRIPTION,TID_GARDENBOYSTATUE,Buy,,,,,TapDecorationWater,TRUE,,25,,,,,,TRUE,,,,,
SnailShop,,,,,21,0,,sc/decos01_generic.sc,snail,,1,1,1500,,,,,150,1,TID_SNAIL_DESCRIPTION,TID_SNAIL,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,,,,,
WindmillShop,,,,,24,0,,sc/decos01_generic.sc,windmill,,1,1,,35,,,,,,TID_WINDMILL_DESCRIPTION,TID_WINDMILL,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,TRUE,,,,,,,
OldBikeShop,,,,,26,0,,sc/decos01_generic.sc,old_bike,,2,1,,35,,,,,,TID_OLD_BIKE_DESCRIPTION,TID_OLD_BIKE,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PineTree_SmallGift,,,,,1,0,,sc/decos01_generic.sc,deco_fir_small_01,,1,1,,,,,,,,TID_PINETREE_SMALL_DESCRIPTION,TID_PINETREE_SMALL,Buy,,TRUE,,,BigPineTap,,,,,,TRUE,,,,,,,,
LeafyTree_SmallGift,,,,,1,0,,sc/decos01_generic.sc,deco_leafy_small_01,,1,1,,,,,,,,TID_LEAFYTREE_SMALL_DESCRIPTION,TID_LEAFYTREE_SMALL,Buy,,TRUE,,,BigPineTap,,,,,,TRUE,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HorseShoeStatue,,,,,1,0,,sc/decos03_features.sc,horse_shoe_statue,,1,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_HORSESHOESTATUE,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,,,,Derby,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StoneLantern,,,,,0,3,,sc/decos01_generic.sc,japanese_lantern,,1,1,,,,Voucher1,15,,,TID_DECO_GENERICTOWN_DESCRIPTION,TID_DECO_STONELANTERN,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,,,,,
,,,,,,,,,,,,,,,,Voucher3,2,,,,,,,,,,,,,,,,,,,,,,,,
ChickNest,,,,,1,0,,sc/decos02_seasonal.sc,easter_chicknest,,1,1,,35,,,,,,TID_DECO_EASTER_DESCRIPTION,TID_DECO_CHICKNEST,Buy,,,,,TapDecorationGeneric,TRUE,,25,Easter,,,,,TRUE,TRUE,,,Seasonal,
ChocoBunny,,,,,1,0,,sc/decos02_seasonal.sc,easter_bunny_egg,,1,1,,90,,,,,,TID_DECO_EASTERUNIQUE_DESCRIPTION,TID_DECO_CHOCOBUNNY,Buy,,,,,TapDecorationGeneric,TRUE,,25,Easter,,,,,TRUE,TRUE,,,Seasonal,
Narcissus,,,,,1,0,,sc/decos02_seasonal.sc,easter_narcissuses,,1,1,1500,,,,,150,1,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_EASTERFLOWERS,Buy,TRUE,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,,,TRUE,,,,
BonsaiTree,,,,,22,0,,sc/decos01_generic.sc,bonsai_tree,,1,1,,25,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BONSAITREE,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,,TRUE,,,,,
BigGate,,,,,0,5,,sc/decos01_generic.sc,big_gate,,1,2,10000,,,,,1000,1,TID_DECO_GENERICTOWN_DESCRIPTION,TID_DECO_BIGGATE,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,,,,,
LuckyCat,,,,,27,0,,sc/decos01_generic.sc,lucky_cat,,1,1,,35,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LUCKYCAT,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,,,,,
BambooFountain,,,,,0,3,,sc/decos01_generic.sc,tsukubai,,2,1,,25,,,,,,TID_DECO_GENERICTOWN_DESCRIPTION,TID_DECO_BAMBOOFOUNTAIN,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,,,,,
PandaStatue,,,,,1,0,-1,sc/decos01_generic.sc,panda,,1,1,,90,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PANDASTATUE,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,TRUE,,,,
ChocoFountain,,,,,1,0,,sc/decos02_seasonal.sc,chocolate_fountain,,2,2,,999,,,,,,TID_DECO_BIRTHDAY_DESC,TID_DECO_CHOCOFOUNTAIN,Buy,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,TRUE,,,Special,
Balloons,,,,,1,0,,sc/decos02_seasonal.sc,3balloons,,1,1,,,,Voucher2,10,,,TID_DECO_BIRTHDAY_DESC,TID_DECO_BALLOONS,Buy,,,,,TapDecorationGeneric,,,25,,,,,,TRUE,TRUE,,5000,,
BouncyCastle,,,,,1,0,,sc/decos02_seasonal.sc,bouncy_castle,,1,1,,90,,,,,,TID_DECO_BIRTHDAY_DESC,TID_DECO_BOUNCYCASTLE,Buy,,,,,TapDecorationGeneric,,,25,,,,,,TRUE,TRUE,,13000,,
Pinata,,,,,1,0,,sc/decos02_seasonal.sc,pinata2,,1,1,,90,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PINATA,Buy,,,,,TapDecorationGeneric,,,25,,,,,,TRUE,TRUE,,9000,,
TrumpetTree,,,,,1,0,,sc/decos01_generic.sc,deco_trumpet_tree,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TRUMPETTREE,Buy,,,,,TapDecorationGeneric,,,,,,TRUE,,,,TRUE,,10000,,
WisteriaTree,,,,,1,0,,sc/decos01_generic.sc,deco_wisteria_tree,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WISTERIATREE,Buy,,,,,TapDecorationGeneric,,,,,,TRUE,,,,TRUE,,10000,Expansion,
PoincianaTree,,,,,1,0,,sc/decos01_generic.sc,deco_poinciana_tree,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_POINCIANATREE,Buy,,,,,TapDecorationGeneric,,,,,,TRUE,,,,TRUE,,10000,,
ElephantStatue,,,,,1,0,,sc/decos01_generic.sc,elephant,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_ELEPHANTSTATUE,Buy,,,,,TapDecorationGeneric,,,,,,,,,TRUE,,,9000,,
GorillaStatue,,,,,1,0,,sc/decos01_generic.sc,gorilla,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GORILLASTATUE,Buy,,,,,TapDecorationGeneric,,,,,,,,,TRUE,,,9000,,
RhinoStatue,,,,,1,0,,sc/decos01_generic.sc,rhino,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_RHINOSTATUE,Buy,,,,,TapDecorationGeneric,,,,,,,,,TRUE,,,9000,,
AnimalsStatue,,,,,1,0,,sc/decos01_generic.sc,hardcore_statue,,1,1,,999,,,,,,TID_DECO_2YEARS_DESCRIPTION,TID_DECO_2YEARS,Buy,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Special,
BronzePlaque,,,,,1,0,,sc/decos03_features.sc,derby_deco_bronzeplacard,,1,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_DECO_DERBY_PLAQUE1,Buy,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Derby,
SilverPlaque,,,,,1,0,,sc/decos03_features.sc,derby_deco_silverplacard,,1,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_DECO_DERBY_PLAQUE2,Buy,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Derby,
GoldPlaque,,,,,1,0,,sc/decos03_features.sc,derby_deco_goldplacard,,1,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_DECO_DERBY_PLAQUE3,Buy,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Derby,
PinkBanner,,,,,1,0,,sc/decos03_features.sc,derby_deco_pinkbanner,,1,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_DECO_DERBY_BANNER1,Buy,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,,,,Derby,
CheckeredBanner,,,,,1,0,,sc/decos03_features.sc,derby_deco_checkeredbanner,,1,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_DECO_DERBY_BANNER2,Buy,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,,,,Derby,
PurpleBanner,,,,,1,0,,sc/decos03_features.sc,derby_deco_purplebanner,,1,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_DECO_DERBY_BANNER3,Buy,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,,,,Derby,
DerbySaddles,,,,,1,0,,sc/decos03_features.sc,derby_deco_saddles,,1,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_DECO_DERBY_SADDLES,Buy,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,,,,Derby,
DerbyTrough,,,,,1,0,,sc/decos03_features.sc,derby_deco_trough,,1,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_DECO_DERBY_TROUGH,Buy,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,,,,Derby,
HeroStatue,,,,,1,0,-1,sc/decos01_generic.sc,red_statue_main,,1,1,,90,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HEROWICKER,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,,,,TRUE,,,,,
Gingerbread Man,,,,,1,0,1,sc/decos02_seasonal.sc,gingerbread_man,,1,1,,10,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_GINGERBREADMAN,Buy,,,,,TapDecorationXmas,TRUE,,25,Christmas,,,,,TRUE,,,,Seasonal,
Gingerbread Lady,,,,,1,0,1,sc/decos02_seasonal.sc,gingerbread_lady,,1,1,,10,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_GINGERBREADWOMAN,Buy,,,,,TapDecorationXmas,TRUE,,25,Christmas,,,,,TRUE,,,,Seasonal,
Gingerbread House,,,,,1,0,1,sc/decos02_seasonal.sc,gingerbread_house,,2,2,,90,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_GINGERBREADHOUSE,Buy,,,,,TapDecorationXmas,TRUE,,25,Christmas,TRUE,,,,TRUE,,,,Seasonal,
Winter Arch,,,,,20,0,1,sc/decos02_seasonal.sc,winter_arch,,1,2,,,,Voucher2,15,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_WINTERARCH,Buy,,,,,TapDecorationXmas,TRUE,,25,Christmas,,,,,TRUE,,,,Seasonal,
,,,,,,,,,,,,,,,,Voucher4,2,,,,,,,,,,,,,,,,,,,,,,,,
Winter Lantern,,,,,1,0,1,sc/decos02_seasonal.sc,winter_lantern,,1,1,2500,,,,,250,1,TID_DECO_CHRISTMAS_BELL_DESC,TID_WINTERLANTERN,Buy,,,,,TapDecorationXmas,TRUE,,25,Christmas,,,,,TRUE,,,,Seasonal,
Candycane Bench,,,,,20,0,1,sc/decos02_seasonal.sc,candycane_bench,,1,2,,,,Voucher1,30,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_CANDYBENCH,Buy,,,,,TapDecorationXmas,TRUE,,25,Christmas,,,,,TRUE,,,,Seasonal,
,,,,,,,,,,,,,,,,Voucher3,2,,,,,,,,,,,,,,,,,,,,,,,,
Fireworks,,,,,1,0,2,sc/decos02_seasonal.sc,deco_yellow_firework,,1,1,,999,,,,,,TID_DECO_NEWYEAR_GRAMOPHONE_DESC,TID_FIREWORKSBARREL,,,,,,,,,,NewYear,TRUE,,,,TRUE,,,,Seasonal,
